conti_path,emotions,time
/content/continuous_speeches/combined_speech_Ses01M_script02_1.wav,"['fru', 'exc', 'hap', 'fru', 'ang', 'exc', 'exc', 'exc', 'exc', 'fru', 'fru', 'ang', 'exc', 'exc', 'sur', 'neu', 'neu', 'neu', 'exc', 'fru', 'exc', 'exc', 'fru', 'exc', 'neu', 'ang', 'fru', 'fru', 'exc', 'exc', 'exc', 'fru', 'fru', 'exc', 'fru', 'fru', 'exc', 'fru', 'ang', 'ang', 'neu', 'fru', 'exc', 'ang']","[1.8399375, 9.529875, 11.809875, 14.011, 16.311, 23.963437499999998, 41.383375, 49.542625, 57.625125, 59.7765625, 67.219, 77.02137499999999, 85.41881249999999, 93.61631249999999, 95.58631249999999, 97.81956249999999, 99.5645625, 104.7656875, 113.6106875, 116.4928125, 121.644, 133.6464375, 135.37643749999998, 151.10643749999997, 152.38643749999997, 161.39524999999998, 172.05524999999997, 177.45524999999998, 182.38275, 192.30456249999997, 203.04706249999998, 204.96962499999998, 207.13312499999998, 210.65306249999998, 213.77299999999997, 221.78299999999996, 226.20293749999996, 233.40293749999995, 234.90293749999995, 239.59287499999996, 251.46087499999996, 254.29581249999995, 265.49974999999995, 267.7096875]"
/content/continuous_speeches/combined_speech_Ses02M_script02_1.wav,"['exc', 'exc', 'fru', 'fru', 'fru', 'fru', 'exc', 'ang', 'fru', 'exc', 'exc', 'exc', 'fru', 'exc', 'neu', 'sur', 'neu', 'fru', 'exc', 'exc', 'sad', 'exc', 'exc', 'fru', 'fru', 'fru', 'fru', 'fru', 'exc', 'exc', 'exc', 'fru', 'fru', 'neu', 'exc', 'fru', 'exc', 'sur', 'fru']","[5.1899375, 8.5659375, 10.725875, 12.5558125, 20.4858125, 22.49575, 31.055750000000003, 41.30575, 47.72568750000001, 59.25562500000001, 68.64556250000001, 76.66550000000001, 78.11543750000001, 79.54543750000002, 81.28543750000001, 82.50537500000002, 84.59537500000002, 87.03531250000002, 93.34150000000002, 112.16993750000003, 113.79987500000003, 118.21981250000003, 123.33975000000004, 130.32975000000005, 133.22968750000004, 141.86962500000004, 144.55956250000006, 147.76950000000005, 157.89218750000006, 163.50218750000008, 170.96275000000009, 172.3126875000001, 174.5526250000001, 176.1726250000001, 186.1225625000001, 191.3425000000001, 197.6024375000001, 199.0823750000001, 204.4323125000001]"
/content/continuous_speeches/combined_speech_Ses02F_script01_3.wav,"['sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'neu', 'exc', 'hap', 'sad', 'sad', 'hap', 'sad', 'hap', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'hap', 'sad', 'hap']","[11.74, 20.73, 25.9199375, 29.042, 30.8161875, 33.01025, 34.710187499999996, 36.360125, 45.8900625, 48.6420625, 50.062000000000005, 52.641937500000004, 61.241937500000006, 63.571937500000004, 65.99187500000001, 68.25181250000001, 83.56181250000002, 97.70181250000002, 102.27175000000001, 104.42175000000002, 116.07168750000002, 129.78162500000002, 131.66156250000003, 138.81156250000004, 141.18156250000004]"
/content/continuous_speeches/combined_speech_Ses02M_impro06.wav,"['sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sur', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad']","[4.738875, 10.6828125, 27.602812500000002, 29.478625, 31.493375, 33.2765625, 37.944937499999995, 43.501, 46.111937499999996, 53.579187499999996, 58.02912499999999, 59.56912499999999, 68.9190625, 71.79899999999999, 73.75712499999999, 81.16681249999999, 98.93449999999999, 105.41443749999999, 107.24393749999999, 114.22031249999999, 114.9845, 117.80981249999999, 122.83324999999999, 135.776625, 137.8145, 140.8320625, 152.9206875, 155.11062500000003, 158.02856250000002, 159.580125]"
/content/continuous_speeches/combined_speech_Ses02F_impro03.wav,"['hap', 'exc', 'neu', 'exc', 'neu', 'exc', 'sur', 'neu', 'sur', 'hap', 'hap', 'hap', 'hap', 'exc', 'hap', 'exc', 'hap', 'exc', 'hap', 'neu', 'hap', 'exc', 'hap', 'hap', 'hap', 'exc', 'hap', 'hap', 'sur', 'exc', 'exc', 'hap', 'hap', 'hap', 'hap', 'exc', 'exc', 'hap']","[5.6999375, 10.759875000000001, 14.1920625, 20.527, 21.976937500000002, 24.096875, 27.471125, 31.331125, 33.011125, 36.504625, 40.418124999999996, 43.169437499999994, 52.8318125, 57.0818125, 60.43175, 64.4793125, 67.9180625, 70.536125, 79.129625, 85.2175625, 90.0213125, 92.0213125, 95.61406249999999, 101.50281249999999, 108.633625, 113.20356249999999, 115.06356249999999, 117.7935625, 121.6081875, 123.0290625, 128.1185625, 134.3885625, 141.4155625, 147.6248125, 154.0505, 166.1375, 172.5774375, 175.7529375]"
/content/continuous_speeches/combined_speech_Ses02M_script01_3.wav,"['hap', 'sad', 'hap', 'sad', 'sad', 'hap', 'exc', 'sur', 'hap', 'sad', 'hap', 'exc', 'sur', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'hap', 'hap', 'sad', 'sad', 'hap']","[7.384375, 16.939125, 21.7296875, 44.253437500000004, 60.927875, 66.0360625, 76.1730625, 78.7668125, 81.22825, 84.669, 86.86574999999999, 89.69774999999998, 92.10624999999999, 95.91756249999999, 101.74037499999999, 108.96593749999998, 112.06262499999998, 127.25493749999998, 141.36206249999998, 153.82818749999998, 167.061875, 170.55556249999998, 174.34037499999997, 177.86049999999997, 187.36231249999997, 190.53537499999996]"
/content/continuous_speeches/combined_speech_Ses02M_impro03.wav,"['exc', 'hap', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc', 'hap', 'exc', 'exc', 'exc', 'hap', 'hap', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc']","[1.4848125, 2.37975, 6.605062500000001, 10.225625, 16.002312500000002, 17.649875, 20.2298125, 25.4611875, 33.626625000000004, 35.742000000000004, 39.221250000000005, 40.6450625, 44.4344375, 53.785812500000006, 55.51475000000001, 56.85718750000001, 57.81318750000001, 59.70481250000001, 62.14562500000001, 68.0388125, 72.47875, 80.036375, 81.78562500000001, 84.9764375, 86.66575, 88.0285625, 93.07875000000001, 95.39756250000002, 102.06862500000003, 106.01468750000002, 109.82600000000002, 115.13487500000002, 118.53487500000003, 119.83662500000003]"
/content/continuous_speeches/combined_speech_Ses02F_impro02.wav,"['sad', 'sad', 'sad', 'sad', 'fru', 'sad', 'fru', 'sad', 'sad', 'sad', 'sad', 'fru', 'fru', 'fru', 'sad', 'sad', 'fru', 'sad']","[7.8174375, 19.0179375, 26.3001875, 38.4755, 47.260625, 50.376124999999995, 56.66443749999999, 64.89343749999999, 78.00699999999999, 79.93156249999998, 86.21987499999999, 100.40212499999998, 106.74781249999998, 116.68681249999997, 122.70756249999997, 125.70687499999997, 132.53037499999996, 146.02818749999997]"
/content/continuous_speeches/combined_speech_Ses02F_script03_2.wav,"['ang', 'neu', 'fru', 'fru', 'ang', 'fru', 'fru', 'ang', 'ang', 'exc', 'ang', 'fru', 'ang', 'fru', 'ang', 'ang', 'ang', 'fru', 'fru', 'fru', 'neu', 'ang', 'ang', 'ang', 'ang', 'neu', 'neu', 'fru', 'fru', 'ang', 'ang', 'ang', 'ang', 'fru', 'ang', 'ang', 'ang', 'ang', 'ang', 'fru', 'ang', 'ang', 'ang', 'ang']","[10.87, 14.3099375, 15.269875, 17.929875000000003, 19.919875, 24.7398125, 26.479812499999998, 28.789812499999996, 31.639812499999998, 36.89975, 42.4296875, 46.469625, 48.5795625, 51.6295625, 53.1195625, 54.2595625, 56.1195625, 57.4995, 58.979437499999996, 61.10937499999999, 64.769375, 71.5993125, 73.3893125, 78.01925, 79.9791875, 83.01912499999999, 87.169125, 89.899125, 95.759125, 97.849125, 100.0390625, 104.879, 106.9189375, 110.3189375, 114.898875, 116.068875, 122.398875, 125.1088125, 126.3588125, 130.13875, 134.35868749999997, 136.62868749999998, 138.46862499999997, 142.60862499999996]"
/content/continuous_speeches/combined_speech_Ses02M_script03_1.wav,"['hap', 'fea', 'hap', 'hap', 'fea', 'sad', 'exc', 'exc', 'exc', 'hap', 'exc', 'sad', 'hap', 'hap', 'hap', 'exc', 'hap', 'hap', 'hap', 'exc', 'exc', 'hap', 'fea', 'exc', 'fea', 'sad', 'hap', 'hap', 'hap', 'hap', 'exc', 'exc', 'fea']","[9.1010625, 12.13475, 14.492625, 17.2259375, 19.14825, 21.130625000000002, 24.269437500000002, 25.771250000000002, 30.566625000000002, 33.375, 36.694, 40.508625, 45.059125, 49.5195625, 54.6708125, 57.539312499999994, 61.20374999999999, 63.786874999999995, 65.874375, 72.494625, 76.29425, 78.8173125, 83.9685625, 90.0209375, 91.7385, 94.2465, 98.8120625, 101.5904375, 105.66037499999999, 113.52993749999999, 116.23318749999999, 120.20549999999999, 123.05893749999998]"
/content/continuous_speeches/combined_speech_Ses02F_script03_1.wav,"['hap', 'hap', 'hap', 'neu', 'exc', 'neu', 'hap', 'neu', 'neu', 'neu', 'neu', 'exc', 'neu', 'exc', 'neu', 'neu', 'neu', 'hap', 'hap', 'hap', 'hap', 'hap', 'neu', 'neu', 'neu', 'hap', 'fea', 'neu', 'neu', 'neu', 'neu', 'fea', 'neu', 'hap', 'hap', 'exc', 'exc', 'neu', 'neu', 'fea', 'hap', 'neu']","[3.67, 9.33, 14.0999375, 17.589937499999998, 31.539875, 32.789874999999995, 35.23981249999999, 37.25974999999999, 38.61974999999999, 40.14968749999999, 42.889687499999994, 47.289249999999996, 50.0691875, 53.3491875, 55.569125, 58.239937499999996, 61.989937499999996, 64.8999375, 72.5199375, 79.8199375, 81.85549999999999, 84.20543749999999, 91.42537499999999, 96.11531249999999, 99.05524999999999, 101.32524999999998, 102.57524999999998, 103.66524999999999, 105.97524999999999, 112.19518749999999, 117.08512499999999, 120.82512499999999, 123.06506249999998, 126.71499999999997, 130.56499999999997, 136.05499999999998, 138.67499999999998, 140.765, 142.635, 145.10493749999998, 149.35493749999998, 152.86487499999998]"
/content/continuous_speeches/combined_speech_Ses02M_impro04.wav,"['neu', 'fru', 'fru', 'neu', 'fru', 'sad', 'neu', 'neu', 'neu', 'neu', 'neu', 'ang', 'fru', 'neu', 'neu', 'fru', 'neu', 'neu', 'neu', 'fru', 'neu', 'fru']","[6.588, 12.925125000000001, 18.194125, 24.8840625, 32.1991875, 37.7075625, 43.01975, 46.55975, 49.6799375, 56.4025, 58.205312500000005, 61.485312500000006, 66.414, 69.3731875, 72.605375, 75.42675, 79.8570625, 83.4485, 90.893125, 95.482125, 100.45375, 107.5624375]"
/content/continuous_speeches/combined_speech_Ses02M_impro08.wav,"['neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'exc', 'neu', 'neu', 'neu', 'neu', 'neu', 'hap', 'neu', 'neu', 'hap', 'neu', 'neu', 'exc', 'neu', 'exc', 'hap', 'neu', 'neu', 'fru', 'neu', 'neu', 'sur', 'fea', 'neu', 'neu', 'neu']","[1.9019375, 5.4395625, 10.131, 20.600625, 28.791625000000003, 31.185187500000005, 36.846562500000005, 38.152687500000006, 42.114625000000004, 47.8030625, 51.547312500000004, 56.913000000000004, 59.5125625, 65.192125, 76.06475, 77.0664375, 84.1826875, 89.6813125, 95.7991875, 98.6405625, 104.5619375, 108.1375625, 112.6134375, 116.009375, 120.16556250000001, 123.1001875, 125.8389375, 127.0144375, 130.410375, 137.8279375, 141.92343749999998, 143.79999999999998]"
/content/continuous_speeches/combined_speech_Ses02F_impro01.wav,"['fru', 'neu', 'sur', 'fru', 'ang', 'neu', 'fru', 'fru', 'fru', 'fru', 'fru', 'fru', 'fru', 'ang', 'fru', 'neu', 'fru', 'fru', 'ang', 'fru', 'fru', 'ang', 'fru', 'fru', 'fru', 'fru', 'fru']","[10.0814375, 16.1820625, 19.477062500000002, 21.699375000000003, 26.796250000000004, 29.488500000000005, 34.75237500000001, 39.73425000000001, 41.65356250000001, 49.95675000000001, 51.14868750000001, 54.83700000000001, 56.73606250000001, 60.94100000000001, 66.77975, 68.21412500000001, 74.09131250000002, 83.16112500000001, 88.86806250000001, 90.563625, 93.80250000000001, 99.01825000000001, 102.51425, 108.89687500000001, 114.82631250000001, 121.7719375, 130.1206875]"
/content/continuous_speeches/combined_speech_Ses02F_impro07.wav,"['exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'neu', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc']","[1.2, 4.0196875, 9.8196875, 11.509625, 16.759625, 19.034625, 26.754624999999997, 28.414624999999997, 33.5005625, 36.414500000000004, 39.005375, 45.9498125, 47.05875, 49.528687500000004, 53.966187500000004, 55.186125000000004, 57.087812500000005, 58.157812500000006, 59.297812500000006, 61.477812500000006, 69.59775, 72.89775, 79.15768750000001, 87.2924375, 88.3924375, 93.5624375, 96.002375, 98.24187500000001, 101.13181250000001, 107.2894375, 118.62768750000001, 120.22175000000001, 123.88737500000002, 130.14350000000002, 137.7836875, 139.63793750000002, 141.00931250000002, 146.47656250000003, 148.69531250000003, 150.52525000000003, 161.85700000000003, 171.19700000000003, 175.45693750000004]"
/content/continuous_speeches/combined_speech_Ses02F_impro05.wav,"['ang', 'ang', 'fru', 'neu', 'ang', 'fru', 'neu', 'sur', 'neu', 'neu', 'sur', 'fru', 'fru', 'neu', 'neu', 'neu', 'fru', 'neu', 'fru', 'neu', 'neu', 'fru', 'neu', 'sur', 'neu', 'neu']","[6.0599375, 9.019875, 22.1469375, 25.5169375, 33.906875, 46.7859375, 54.442875, 57.062875, 67.0828125, 70.7346875, 75.33731250000001, 77.96725, 85.33668750000001, 91.02450000000002, 95.41831250000001, 102.5604375, 108.7383125, 120.5883125, 123.03825, 124.49825, 132.4863125, 135.59625, 142.64625, 158.36618750000002, 160.13612500000002, 166.6660625]"
/content/continuous_speeches/combined_speech_Ses02M_impro07.wav,"['hap', 'hap', 'hap', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'hap', 'hap', 'exc', 'exc', 'hap', 'hap', 'hap', 'exc', 'hap', 'exc', 'exc', 'exc', 'exc', 'hap', 'hap', 'exc', 'sur', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'hap', 'exc', 'exc', 'exc', 'hap', 'hap', 'exc', 'hap']","[2.5199375, 8.429937500000001, 11.918750000000001, 12.9286875, 14.988625, 19.207250000000002, 22.3971875, 24.027125, 27.7334375, 29.3705, 30.86425, 32.35425, 34.3953125, 38.705312500000005, 40.748312500000004, 48.773, 51.2420625, 52.8599375, 59.9999375, 64.409875, 69.2119375, 70.8219375, 72.261875, 74.54231250000001, 75.739125, 77.647875, 79.35125, 86.78125, 88.778625, 90.048625, 94.00750000000001, 96.43125, 98.5335625, 100.128125, 107.577, 113.393625, 116.8035625, 121.1288125, 122.532, 126.6575, 130.6575, 132.4174375, 134.27743750000002, 136.16387500000002, 139.53387500000002]"
/content/continuous_speeches/combined_speech_Ses02F_script01_2.wav,"['neu', 'neu', 'fru', 'fru', 'ang', 'ang', 'fru', 'neu', 'ang', 'fru', 'fru', 'neu', 'fru', 'neu', 'ang', 'fru', 'neu']","[3.1299375, 5.069875, 13.689874999999999, 14.959874999999998, 17.109875, 19.609875, 22.529874999999997, 24.419812499999995, 31.639749999999996, 40.629749999999994, 43.8396875, 49.419624999999996, 51.319562499999996, 53.5995625, 55.9195, 58.8194375, 61.169375]"
/content/continuous_speeches/combined_speech_Ses02M_script01_2.wav,"['ang', 'fru', 'ang', 'fru', 'fru', 'fru', 'fru', 'ang', 'fru', 'ang', 'sad', 'ang', 'fru', 'ang', 'fru', 'neu', 'neu', 'fru', 'ang']","[2.33, 6.32, 8.6729375, 11.262875, 13.842812499999999, 15.90275, 17.6626875, 25.882625, 28.882625, 32.052625, 35.6925625, 38.3825, 44.292500000000004, 46.542500000000004, 51.5125, 54.57243750000001, 56.39237500000001, 59.63231250000001, 63.21225000000001]"
/content/continuous_speeches/combined_speech_Ses02F_script02_2.wav,"['sad', 'neu', 'sad', 'sad', 'sad', 'fru', 'sad', 'fru', 'ang', 'fru', 'neu', 'ang', 'fru', 'hap', 'sad', 'fru', 'neu', 'sad', 'sad', 'neu', 'neu', 'fru', 'sad', 'sad', 'fru', 'neu', 'neu', 'sur', 'hap', 'sad', 'fru', 'fru', 'exc', 'sad', 'neu', 'sad', 'hap', 'sad', 'neu', 'neu', 'fru', 'hap', 'hap', 'neu', 'sad', 'hap', 'fru', 'hap', 'fru', 'neu', 'ang', 'neu', 'hap', 'fru', 'sad']","[0.87, 2.85, 4.9799375, 6.1199375, 7.099937499999999, 10.7699375, 16.799875, 24.959812499999998, 38.509812499999995, 40.969812499999996, 45.78975, 56.5496875, 63.519687499999996, 69.2696875, 72.13968750000001, 74.66962500000001, 75.97962500000001, 77.59962500000002, 80.93962500000002, 82.68962500000002, 88.74956250000002, 90.50806250000002, 95.83806250000002, 103.95800000000003, 107.43793750000003, 108.82787500000003, 110.55787500000004, 111.74781250000004, 113.67781250000004, 118.95781250000005, 120.16775000000004, 123.00768750000005, 125.10075000000005, 130.12425000000005, 135.54418750000005, 137.50412500000004, 142.11412500000006, 157.65412500000005, 158.91406250000006, 160.73400000000007, 162.45400000000006, 164.10393750000006, 166.99387500000006, 171.08387500000006, 180.62050000000005, 189.47050000000004, 190.46050000000005, 194.36043750000005, 197.31037500000005, 202.02031250000005, 206.52031250000005, 213.35025000000005, 214.94018750000004, 216.21018750000005, 231.56012500000006]"
/content/continuous_speeches/combined_speech_Ses02M_script02_2.wav,"['fru', 'exc', 'fru', 'hap', 'fru', 'ang', 'fru', 'ang', 'sad', 'fru', 'fru', 'fru', 'fru', 'ang', 'sad', 'fru', 'ang', 'sad', 'sad', 'exc', 'neu', 'neu', 'sad', 'neu', 'neu', 'sad', 'neu', 'sad', 'hap', 'fru', 'fru', 'sad', 'neu', 'fru', 'neu', 'sad', 'sad', 'sad', 'hap', 'sad', 'sad', 'neu', 'hap', 'neu', 'hap', 'hap', 'fru', 'sad', 'sad', 'fru', 'hap']","[5.98925, 11.53925, 13.4891875, 17.749125, 20.7590625, 32.79025, 36.0301875, 40.400187499999994, 48.510124999999995, 51.06012499999999, 54.44006249999999, 55.61006249999999, 58.73999999999999, 66.54999999999998, 71.95993749999998, 72.93993749999998, 85.87987499999998, 91.79987499999999, 93.98981249999999, 103.35981249999999, 107.87974999999999, 114.05974999999998, 122.80256249999998, 124.78256249999998, 126.98256249999999, 135.8825, 137.2624375, 151.682375, 153.1923125, 165.55231250000003, 166.87225000000004, 172.45218750000004, 174.07218750000004, 181.56218750000005, 183.41218750000004, 190.76212500000005, 191.71206250000006, 197.02206250000006, 198.41200000000006, 204.81200000000007, 208.48200000000006, 220.33200000000005, 224.51200000000006, 229.29193750000005, 235.39475000000004, 238.15468750000005, 240.08468750000006, 242.22468750000004, 243.19468750000004, 246.22812500000003, 249.27812500000005]"
/content/continuous_speeches/combined_speech_Ses02M_script03_2.wav,"['neu', 'ang', 'ang', 'fru', 'ang', 'ang', 'neu', 'exc', 'neu', 'ang', 'ang', 'ang', 'ang', 'ang', 'neu', 'neu', 'ang', 'neu', 'fru', 'fru', 'neu', 'neu', 'ang', 'ang', 'ang', 'exc', 'neu', 'ang', 'ang', 'ang', 'neu', 'neu', 'neu', 'ang', 'ang', 'ang', 'ang']","[4.3598125, 5.8793750000000005, 7.634125000000001, 10.637125000000001, 14.291375000000002, 16.950625000000002, 21.8711875, 24.89225, 31.549500000000002, 34.20875, 41.0469375, 45.2800625, 48.31925, 50.399625, 54.7413125, 56.3513125, 62.2306875, 64.1301875, 65.903, 67.60350000000001, 70.53412500000002, 73.51900000000002, 78.22250000000003, 82.40137500000003, 88.91393750000003, 91.86268750000004, 93.99731250000004, 96.13193750000003, 100.25656250000003, 104.14406250000003, 109.10081250000003, 111.88675000000003, 116.77118750000004, 126.52193750000004, 128.60643750000003, 135.08281250000002, 136.36718750000003]"
/content/continuous_speeches/combined_speech_Ses02F_script01_1.wav,"['sad', 'fru', 'fru', 'ang', 'fru', 'fru', 'fru', 'ang', 'fru', 'sad', 'fru', 'ang', 'fru', 'ang', 'ang', 'fru', 'fru', 'fru', 'ang', 'ang', 'fru', 'fru', 'sad', 'ang', 'neu', 'sad', 'ang', 'ang', 'sur', 'fru', 'ang', 'fru', 'neu', 'fru', 'fru', 'neu', 'fru', 'sad', 'sad']","[1.9948125, 11.8048125, 13.12475, 14.504687500000001, 18.6746875, 24.4046875, 26.354625000000002, 29.6965, 33.2465, 37.376437499999994, 39.416374999999995, 41.106312499999994, 54.04718749999999, 57.317187499999996, 59.33712499999999, 63.83712499999999, 66.69568749999999, 75.21556249999999, 78.79549999999999, 81.5855, 85.3955, 87.9455, 90.2555, 92.7754375, 95.245375, 108.2069375, 111.656875, 119.1268125, 121.0468125, 127.99675, 133.08675, 135.0266875, 137.34662500000002, 145.74662500000002, 147.976625, 149.91656250000003, 152.60650000000004, 155.36643750000005, 158.04643750000005]"
/content/continuous_speeches/combined_speech_Ses02M_impro01.wav,"['ang', 'fru', 'fru', 'ang', 'ang', 'neu', 'fru', 'fru', 'neu', 'neu', 'fru', 'ang', 'neu', 'neu', 'ang', 'fru', 'neu', 'neu', 'neu', 'fru', 'fru', 'fru']","[8.1958125, 14.304937500000001, 17.296125, 19.340875, 26.103875000000002, 29.399250000000002, 31.429750000000002, 33.2496875, 35.5320625, 40.747625, 46.02225, 54.3181875, 55.5585, 59.1946875, 61.284687500000004, 65.99531250000001, 68.65531250000001, 70.070125, 76.98875000000001, 78.49525000000001, 83.04512500000001, 85.377125]"
/content/continuous_speeches/combined_speech_Ses02M_script01_1.wav,"['fru', 'neu', 'sad', 'ang', 'ang', 'fru', 'fru', 'neu', 'neu', 'ang', 'fru', 'ang', 'ang', 'neu', 'sad', 'sad', 'fru', 'neu', 'ang', 'ang', 'fru', 'fru', 'fru', 'neu', 'neu', 'ang', 'neu', 'fru', 'fru', 'fru', 'fru', 'ang', 'sad', 'ang', 'ang', 'neu', 'ang', 'fru', 'ang']","[4.67, 8.4299375, 13.129874999999998, 14.912187499999998, 17.772187499999998, 20.292125, 22.602124999999997, 25.842062499999997, 29.351999999999997, 34.522, 44.662, 47.2519375, 50.981937499999994, 53.41193749999999, 60.71193749999999, 63.54187499999999, 71.11181249999998, 72.52174999999998, 75.60168749999998, 78.95162499999998, 86.26162499999998, 89.00162499999998, 91.48156249999998, 93.87149999999998, 97.86149999999998, 100.30143749999998, 105.78137499999998, 108.25131249999998, 110.71131249999998, 113.04131249999998, 115.36124999999997, 119.17124999999997, 124.18118749999998, 136.19112499999997, 140.54106249999998, 145.7210625, 148.551, 156.2409375, 159.000875]"
/content/continuous_speeches/combined_speech_Ses02M_impro05.wav,"['fru', 'neu', 'fru', 'ang', 'fru', 'neu', 'fru', 'neu', 'ang', 'ang', 'neu', 'fru', 'neu', 'neu', 'neu', 'neu', 'sur', 'neu', 'neu', 'fru', 'neu', 'neu', 'neu', 'neu', 'ang', 'fru', 'neu', 'neu', 'neu', 'neu', 'neu']","[1.7018125, 3.2651250000000003, 11.895375000000001, 16.7816875, 19.3353125, 20.8953125, 24.05525, 32.5558125, 38.085750000000004, 44.90356250000001, 46.74393750000001, 56.067937500000006, 60.031625000000005, 66.22306250000001, 70.52012500000001, 72.75493750000001, 75.62806250000001, 77.37806250000001, 80.15800000000002, 82.56793750000001, 90.9390625, 97.0196875, 98.30068750000001, 101.650625, 108.66537500000001, 116.3140625, 122.58431250000001, 127.6085, 139.02125, 140.2540625, 151.3966875]"
/content/continuous_speeches/combined_speech_Ses02M_impro02.wav,"['sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'sad', 'neu', 'sad', 'sad']","[2.055375, 6.8704374999999995, 13.5898125, 15.561312500000001, 23.368750000000002, 27.232187500000002, 36.395375, 37.729625, 42.3951875, 54.9844375, 57.0629375, 63.3089375, 71.924875, 72.9006875, 75.9276875, 84.0689375, 85.63075, 90.35181250000001]"
/content/continuous_speeches/combined_speech_Ses02F_script02_1.wav,"['exc', 'fru', 'exc', 'exc', 'fru', 'neu', 'exc', 'exc', 'exc', 'neu', 'exc', 'fru', 'exc', 'neu', 'exc', 'exc', 'neu', 'neu', 'neu', 'exc', 'fru', 'exc', 'exc', 'neu', 'neu', 'exc', 'neu', 'fru', 'fru', 'exc', 'neu', 'exc', 'neu']","[4.1299375, 11.339875, 14.2998125, 17.8998125, 24.8998125, 29.6498125, 34.09975, 42.3196875, 52.279625, 59.309562500000006, 65.4195, 67.1595, 75.2794375, 76.7694375, 81.50943749999999, 85.9394375, 87.4394375, 88.329375, 95.0893125, 103.55925, 113.25918750000001, 114.34918750000001, 128.7191875, 130.2091875, 132.429125, 137.679125, 139.3290625, 140.959, 142.36893750000002, 147.12887500000002, 148.30887500000003, 153.65881250000004, 154.93881250000004]"
/content/continuous_speeches/combined_speech_Ses02F_impro08.wav,"['neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'fru', 'neu', 'neu', 'neu', 'neu', 'fru', 'neu', 'neu', 'neu']","[1.4000625, 5.7960625, 8.1875625, 12.929187500000001, 19.2190625, 24.1265625, 26.491249999999997, 28.357437499999996, 29.850374999999996, 31.150624999999994, 39.265249999999995, 44.51831249999999, 54.47156249999999, 63.66974999999999, 69.03343749999999, 75.51687499999998, 80.67318749999998, 84.91712499999998, 97.79593749999998, 99.36293749999997, 107.73687499999997, 108.84274999999997, 114.95293749999996, 120.68987499999996, 121.79574999999996, 130.39681249999995, 143.12918749999994, 147.59431249999994, 151.89056249999993, 155.72724999999994, 163.01243749999995, 165.96662499999994, 172.62974999999994, 174.06574999999995, 177.15143749999996, 188.26412499999995]"
/content/continuous_speeches/combined_speech_Ses02F_impro04.wav,"['fru', 'fru', 'fru', 'neu', 'neu', 'neu', 'sad', 'fru', 'neu', 'neu', 'neu', 'neu', 'neu', 'neu', 'fru', 'neu', 'fru', 'sad', 'fru', 'neu', 'fru', 'fru', 'neu']","[4.3096875, 21.830624999999998, 26.820562499999998, 32.551375, 40.212, 49.418937500000006, 57.2889375, 66.69875, 79.4686875, 86.298625, 91.152875, 108.7706875, 121.9206875, 127.2708125, 138.471, 147.793375, 154.6133125, 156.916125, 164.9743125, 169.34025, 176.517625, 185.84762500000002, 193.45762500000004]"
/content/continuous_speeches/combined_speech_Ses02F_impro06.wav,"['sad', 'neu', 'sad', 'neu', 'neu', 'neu', 'sad', 'sad', 'neu', 'sad', 'sad', 'sad', 'neu', 'sad', 'sad', 'neu', 'neu', 'neu', 'sad', 'sad', 'neu', 'sad', 'neu', 'sad']","[2.7981875, 7.6748125, 11.0043125, 17.76425, 26.366374999999998, 32.026375, 33.2691875, 35.379125, 49.5203125, 55.535812500000006, 58.63481250000001, 66.858625, 69.418625, 75.48375, 82.22375, 87.2055, 88.5355, 99.240625, 100.8805625, 107.6705625, 109.9005625, 112.0605, 120.2004375, 122.6115625]"
